crm,rg,data,hora
2189,79449234,2024-05-07,20:10:12
5679,26087205,2024-05-10,18:37:16
5827,37882842,2024-08-11,16:28:14
2891,55314837,2024-10-13,12:29:50
2598,48524634,2024-11-11,17:30:08
3229,42902262,2024-09-10,08:00:58
4090,55410408,2024-04-01,22:10:54
3230,82645812,2024-01-19,22:25:25
2098,49201401,2024-04-18,07:53:57
1936,42018813,2024-06-29,08:17:59
2248,68417388,2024-10-18,00:04:08
3598,75495081,2024-08-05,17:55:34
5247,53805903,2024-04-17,12:06:55
4803,78234006,2024-09-13,07:41:02
3223,22931808,2024-02-24,08:50:50
2448,63000921,2024-03-28,06:37:19
5935,70738287,2024-10-30,02:28:09
4318,65377764,2024-05-23,06:48:17
2406,37594575,2024-08-21,19:12:33
4628,72119793,2024-04-17,14:05:55
4956,96890553,2024-07-31,20:43:14
3838,87215349,2024-04-17,13:19:21
4028,24766305,2024-04-15,20:58:35
3672,34876629,2024-09-01,18:23:08
4416,64767819,2024-08-15,08:53:15
2956,59163318,2024-11-05,07:37:50
3941,36025035,2024-12-07,16:42:55
4013,78551799,2024-11-26,08:23:17
2850,93017208,2024-06-09,23:13:02
5287,30126828,2024-06-14,15:31:17
1118,68752275,2024-12-28,02:03:48
2250,29479587,2024-12-06,14:58:48
4182,91325679,2024-06-23,11:15:30
3131,31206858,2024-09-09,02:42:14
1665,46728987,2024-08-12,02:31:43
1284,51397980,2024-01-22,19:51:50
5938,49342815,2024-08-20,02:28:25
2454,55383213,2024-12-08,11:20:07
3190,45290760,2024-10-28,23:53:51
4866,68105034,2024-04-03,02:43:29
5701,65741400,2024-09-02,04:43:04
3318,96787989,2024-10-02,07:08:41
5098,23943462,2024-02-17,02:10:28
5346,57303957,2024-08-22,11:38:06
3013,66259659,2024-01-14,08:48:18
2164,40269009,2024-03-09,18:35:19
5049,21102750,2024-01-01,16:49:48
4891,42554166,2024-05-22,23:28:13
2731,66310164,2024-08-28,04:47:31
3316,20871981,2024-07-14,02:56:34
2893,63268986,2024-06-25,20:46:22
4372,97064601,2024-04-24,19:11:32
1019,76561125,2024-10-23,14:57:34
3658,72331914,2024-07-05,04:48:18
1454,42821454,2024-09-20,20:38:14
4288,39806694,2024-05-13,19:23:36
2303,50062317,2024-10-22,06:46:44
1004,84343557,2024-07-20,12:16:48
4408,89814414,2024-11-03,01:43:14
1405,60261219,2024-05-15,05:48:55
2752,75296946,2024-08-17,11:32:01
3465,43579029,2024-10-14,22:56:04
4090,53488110,2024-10-30,17:43:01
4298,28579044,2024-04-06,03:35:09
2288,48228597,2024-05-24,03:28:20
3126,37053006,2024-11-23,07:59:14
1222,45844761,2024-11-25,04:55:23
1437,91324125,2024-05-19,21:23:22
2817,51690132,2024-09-16,05:28:58
5385,52776378,2024-08-28,05:33:15
2196,95887446,2024-06-11,12:40:27
3064,95324121,2024-07-24,18:58:20
2344,81715743,2024-11-04,07:06:10
3100,86373081,2024-10-07,15:20:49
2508,27303987,2024-09-18,21:18:27
5121,27183552,2024-11-18,05:28:50
5696,46568148,2024-03-26,23:37:45
5958,68048313,2024-08-28,14:56:28
5638,35200638,2024-10-31,21:06:23
3155,90613170,2024-08-05,14:29:26
5731,35823792,2024-09-10,08:11:51
3952,33289218,2024-01-30,23:24:45
3326,60984606,2024-03-14,01:23:42
3398,30937239,2024-11-16,21:41:54
5851,63898356,2024-09-16,16:20:54
2193,92219229,2024-11-18,11:14:51
2467,74673792,2024-02-10,19:51:21
1196,23404224,2024-08-11,04:53:32
4185,71624844,2024-03-23,05:38:12
5573,95208348,2024-07-11,06:44:15
1913,88868805,2024-08-05,09:44:45
2884,67414281,2024-11-23,13:54:31
4633,91718841,2024-04-22,02:21:40
2455,37213845,2024-09-19,21:42:47
4459,60592221,2024-07-10,06:53:37
1999,52208391,2024-04-07,20:13:20
5002,45394101,2024-04-08,11:46:50
4501,24974541,2024-07-21,22:14:16
4628,85479531,2024-08-24,04:50:44
4514,56160213,2024-11-06,01:37:41
2589,38941116,2024-07-22,14:37:31
2817,76456230,2024-10-11,23:44:58
4742,32597688,2024-03-12,23:10:09
4123,40586802,2024-11-30,11:00:35
3148,92767791,2024-09-21,23:54:13
5861,83797326,2024-09-01,00:58:00
5951,56805900,2024-03-20,08:05:27
1192,88564221,2024-06-16,19:15:37
4894,58034337,2024-01-08,20:12:13
2755,86590641,2024-03-22,03:03:19
3347,41746863,2024-01-25,15:02:56
4711,21689385,2024-12-28,18:52:11
5925,68480325,2024-01-05,18:52:03
1070,53146230,2024-09-09,11:26:27
5590,78076275,2024-03-03,14:42:32
5213,66411951,2024-05-06,12:43:20
3095,55697898,2024-08-18,19:11:20
1806,30736773,2024-04-09,08:15:46
4259,57309396,2024-02-27,03:44:03
2618,34530864,2024-12-08,19:55:08
1112,41776389,2024-06-08,03:52:39
4430,49115154,2024-05-26,11:07:37
3539,79035093,2024-12-17,05:29:05
3880,92205243,2024-09-19,07:36:02
2187,44014149,2024-11-22,14:31:50
5025,31321854,2024-06-27,12:21:24
4103,20882859,2024-02-16,12:17:06
3233,33178884,2024-04-04,03:11:52
3642,74531601,2024-11-12,11:48:32
2145,25917042,2024-11-22,04:44:47
5000,42138471,2024-04-06,06:57:30
2514,97753800,2024-05-26,16:31:01
4043,51585237,2024-10-29,10:31:31
4045,78279849,2024-04-02,07:18:22
1931,59416620,2024-02-20,15:56:59
3270,79322583,2024-10-18,19:50:16
4219,52662159,2024-06-05,08:54:32
4291,50685471,2024-04-07,04:58:59
2892,50709558,2024-10-20,06:14:59
5246,26251929,2024-11-19,04:19:44
1584,86803539,2024-01-29,23:09:22
1471,20551857,2024-11-15,12:41:43
5473,67454685,2024-07-26,16:56:00
2974,89896776,2024-12-24,13:49:00
3170,86850159,2024-02-03,14:37:01
5797,57664485,2024-12-01,10:09:35
3807,31621776,2024-07-21,02:01:37
3754,88565775,2024-06-21,03:29:33
1977,24532428,2024-02-08,23:02:13
4654,85015662,2024-07-22,07:22:52
2105,33875853,2024-05-08,18:46:44
4620,52878165,2024-02-15,08:43:26
4532,30930246,2024-04-10,22:17:08
3894,27687825,2024-10-04,03:19:11
2842,84861039,2024-09-19,09:24:12
4923,60930216,2024-10-07,10:10:21
2674,21694047,2024-12-27,01:31:59
3272,35728998,2024-08-30,11:20:10
2183,62669142,2024-02-18,01:09:25
1850,83114343,2024-03-10,04:27:20
2374,46452375,2024-06-11,03:21:39
3244,46734426,2024-03-11,20:38:38
1911,94275948,2024-01-22,06:02:52
1024,43019589,2024-06-17,01:47:52
3237,77287620,2024-01-21,08:54:31
4771,62876601,2024-03-27,23:33:56
1363,25133049,2024-11-25,01:15:01
4832,95807415,2024-10-23,00:02:54
5169,72389412,2024-11-09,20:51:21
1052,21765531,2024-06-24,08:47:11
2815,57183522,2024-08-01,23:33:44
3785,76204482,2024-10-08,13:30:57
2862,74514507,2024-04-14,19:30:22
5863,93821403,2024-12-17,02:20:59
4154,42613218,2024-03-31,08:01:59
3544,93978357,2024-08-22,19:21:58
3217,60129129,2024-12-13,08:30:34
1515,49475682,2024-01-16,17:24:47
5995,78445350,2024-03-12,20:41:22
3405,29191320,2024-02-22,01:57:50
1709,30530868,2024-05-31,01:27:49
4130,90430575,2024-12-02,06:04:28
3647,65419722,2024-04-14,20:46:56
5121,28729005,2024-12-04,17:24:19
5875,24441519,2024-02-01,07:41:02
1593,34992402,2024-04-06,13:06:52
4291,69244116,2024-02-28,10:20:54
2631,31453944,2024-07-27,17:53:22
1163,92684652,2024-10-27,23:34:54
5655,84383961,2024-01-21,07:31:47
2868,65028891,2024-08-24,20:44:23
5286,75073947,2024-10-14,15:51:41
5073,91540131,2024-08-19,11:28:06
5650,46642740,2024-01-29,01:40:17
5080,60129129,2024-09-12,00:28:53
3052,38715786,2024-09-30,09:17:56
4065,20524662,2024-07-08,13:17:26
4136,93001668,2024-09-28,20:24:16
1166,47070090,2024-11-27,15:30:59
1855,21185112,2024-05-22,15:52:07
2704,72708759,2024-04-02,02:25:11
2031,60573573,2024-02-13,21:09:07
3833,80907663,2024-12-21,05:49:38
5484,52593006,2024-02-21,02:22:48
4857,61446144,2024-08-26,20:50:55
5462,32885178,2024-08-16,03:44:13
5744,76271304,2024-01-15,11:28:01
1161,37119051,2024-04-26,21:08:57
3224,86850936,2024-10-18,05:32:15
1329,35951997,2024-04-02,11:10:56
1686,66937980,2024-03-17,08:14:59
5764,59003256,2024-01-15,16:31:42
3333,52903806,2024-05-25,10:25:43
4887,40998612,2024-11-07,05:53:59
5440,94202133,2024-09-27,14:50:36
5862,52959750,2024-04-07,03:20:23
3323,92166393,2024-07-21,03:46:58
4382,49275993,2024-06-10,09:31:38
3030,65392527,2024-02-07,16:25:28
5598,38873517,2024-09-04,00:16:39
1451,45742974,2024-08-10,19:01:34
2007,74665245,2024-09-22,10:13:30
4860,82673007,2024-01-24,10:38:05
2418,76206813,2024-02-10,07:22:22
4111,65411952,2024-06-15,18:48:12
3357,69678459,2024-11-15,20:19:05
3095,97923186,2024-05-11,21:28:17
5799,68805888,2024-03-15,02:40:31
2553,35500560,2024-10-22,12:38:42
4390,97866465,2024-07-27,00:40:24
4213,72467889,2024-06-01,16:49:07
5885,51432168,2024-05-09,04:31:19
4190,87992349,2024-07-08,09:27:51
1621,36295431,2024-02-08,04:11:30
1109,27551850,2024-11-23,23:16:14
2183,95586747,2024-10-24,15:37:38
3124,88916202,2024-02-23,03:31:50
5780,24812148,2024-10-03,07:51:04
2772,52740636,2024-04-14,02:13:27
4874,82467879,2024-06-28,15:02:58
2534,78357549,2024-05-25,12:17:25
2127,43172658,2024-08-24,02:32:49
3954,95118993,2024-11-09,18:13:43
2796,61337364,2024-11-03,00:51:52
2047,42610887,2024-07-26,08:11:32
5132,80882022,2024-10-30,13:04:20
1319,47747634,2024-02-02,16:47:35
3330,56524626,2024-07-19,11:28:01
5931,20657529,2024-06-21,12:35:23
1277,39031248,2024-12-10,11:44:13
1800,90610062,2024-10-14,21:27:29
2453,63068520,2024-05-10,07:15:53
4770,76418157,2024-07-06,03:47:51
5527,30870417,2024-03-31,05:02:38
5752,41269008,2024-08-31,11:17:08
1960,72338130,2024-02-10,14:33:00
2349,80105022,2024-06-30,16:48:00
4195,38199081,2024-08-29,06:58:31
5316,60984606,2024-10-13,18:52:57
4141,35599239,2024-06-24,13:34:58
3700,68728965,2024-11-10,16:44:01
4456,29329626,2024-06-14,23:37:57
3614,59464017,2024-05-23,03:29:22
4429,63006360,2024-08-19,03:16:08
4985,93672996,2024-08-19,06:57:06
2022,45482679,2024-08-13,05:01:01
2357,70965948,2024-11-02,17:19:33
5692,73941858,2024-12-15,14:59:36
5970,62401077,2024-10-22,14:44:52
2692,29781063,2024-11-25,19:06:04
2312,25232505,2024-06-10,01:55:32
4482,47621760,2024-06-07,07:45:11
5517,97963590,2024-01-15,15:25:54
1421,50337375,2024-03-01,10:37:07
4141,32160237,2024-04-25,02:08:55
5483,93373074,2024-05-06,14:25:35
2077,45147792,2024-11-26,10:26:54
4738,91964373,2024-06-20,16:19:25
4067,35293878,2024-01-10,15:28:54
4841,20795058,2024-07-22,00:10:13
2559,65160981,2024-05-22,02:19:03
3964,57942651,2024-11-03,21:31:14
3885,24712692,2024-08-30,07:55:25
3206,34699473,2024-12-26,16:53:04
1168,30705693,2024-11-28,07:50:44
3161,43928679,2024-12-22,15:37:20
5500,72847842,2024-03-31,19:57:22
1954,92515266,2024-12-28,08:58:20
4312,20745330,2024-02-25,11:35:20
2410,24438411,2024-09-04,07:35:21
1910,39922467,2024-06-13,17:59:39
3508,83996238,2024-02-27,20:40:55
5060,54721209,2024-04-25,15:32:17
1154,94028085,2024-02-10,05:25:00
3268,52412742,2024-10-09,05:54:52
1783,26408883,2024-08-04,05:25:54
3426,27950451,2024-06-09,16:56:03
1335,49165659,2024-09-01,20:49:27
4569,24451620,2024-08-29,06:41:59
1924,56837757,2024-04-08,21:15:50
3394,68630286,2024-01-18,05:17:39
3510,64212264,2024-07-25,15:54:55
1667,77521497,2024-03-08,17:34:58
4327,62177301,2024-11-14,06:41:42
3123,95185038,2024-10-18,08:09:50
1590,70817541,2024-10-06,09:03:57
2512,32715015,2024-06-10,12:59:48
5925,29728227,2024-12-06,20:37:28
4267,36047568,2024-04-03,19:36:52
2539,58927887,2024-08-12,16:04:41
4929,69475662,2024-04-22,17:24:53
1206,57055317,2024-06-04,21:20:40
2785,25271355,2024-02-21,00:04:07
1979,39312522,2024-12-30,05:34:20
2582,24014169,2024-06-22,19:24:13
1004,95194362,2024-11-03,20:31:06
1801,30417426,2024-03-20,09:39:23
4753,35896053,2024-07-03,03:21:51
2393,67716534,2024-04-18,19:56:38
2542,23456283,2024-08-07,17:41:49
1461,88522263,2024-12-26,21:25:21
5262,83661351,2024-09-27,16:06:28
4828,37664505,2024-12-13,19:14:00
2846,83122113,2024-07-09,16:14:47
2681,23420541,2024-01-19,16:15:37
2661,41752302,2024-11-05,01:34:00
3090,30868086,2024-09-29,04:24:11
1639,49871952,2024-04-19,13:33:26
1141,76576665,2024-02-16,19:41:18
1931,33917034,2024-12-30,05:38:49
2958,82150086,2024-06-09,01:53:58
1469,78812871,2024-02-17,04:04:38
5945,69328032,2024-10-12,21:02:14
4288,89463210,2024-01-22,16:11:09
5341,36195975,2024-11-01,18:31:00
1931,26644314,2024-12-18,14:52:04
5506,86965155,2024-08-07,07:32:42
1740,34941120,2024-01-09,22:04:05
3063,24120618,2024-03-28,21:04:44
4103,88306257,2024-10-21,15:36:50
1477,47237922,2024-08-16,09:30:19
1680,47006376,2024-06-12,04:42:14
4739,90070824,2024-08-01,06:33:06
2404,34990071,2024-08-13,04:20:26
5787,75315594,2024-05-18,16:03:12
3258,92889003,2024-12-02,15:17:11
1028,87221565,2024-02-28,01:36:41
4304,46965195,2024-04-01,14:22:19
4674,76843176,2024-10-09,06:54:19
1367,70617075,2024-12-16,11:47:35
4642,88686210,2024-12-08,19:04:49
5084,42467919,2024-07-31,06:10:48
1093,32959770,2024-09-18,07:45:09
1309,56430609,2024-09-17,09:44:13
1756,73819869,2024-02-03,03:28:33
4702,85102686,2024-11-17,17:45:27
3448,32868861,2024-08-08,11:07:40
3850,34241043,2024-03-04,16:10:48
4369,49791144,2024-07-13,17:35:08
1044,58895253,2024-06-29,15:55:37
5025,73562682,2024-05-26,19:11:58
4511,78690105,2024-03-23,16:20:05
2552,86758473,2024-11-13,21:40:39
1287,50668377,2024-12-25,10:20:02
1849,96372294,2024-04-17,20:43:51
4848,51562704,2024-02-04,21:20:04
2141,64689342,2024-03-31,19:48:48
3465,43679262,2024-04-25,03:07:27
1597,72620181,2024-06-29,07:00:45
4012,44955873,2024-05-10,22:10:11
1019,88721952,2024-08-29,02:09:19
1518,85162515,2024-08-28,21:26:19
5056,34753863,2024-11-06,01:08:56
3496,57671478,2024-10-08,20:01:40
1818,56446149,2024-04-18,09:51:22
3436,95940282,2024-06-27,18:40:21
3063,59731305,2024-09-21,12:10:17
3957,33638868,2024-06-25,07:38:54
3763,90610062,2024-12-22,15:18:10
3905,55791915,2024-10-30,02:06:11
2524,30080985,2024-01-29,06:56:39
1354,62875824,2024-02-01,17:54:58
5896,95204463,2024-05-14,17:27:24
2568,67040544,2024-11-06,23:59:58
2529,52147008,2024-10-06,05:33:45
1931,54760059,2024-01-13,16:05:49
3425,54122142,2024-04-14,01:32:44
5490,47246469,2024-01-17,17:34:16
4337,40187424,2024-03-23,04:16:24
5177,90657459,2024-10-23,03:25:05
1363,51948873,2024-12-16,11:26:13
2860,30928692,2024-02-23,06:49:12
5511,97132977,2024-05-06,21:35:19
1081,27131493,2024-12-07,12:44:38
1559,47844759,2024-01-23,12:15:34
2759,34822239,2024-04-12,00:28:13
4398,26996295,2024-07-25,13:38:22
5650,85802763,2024-06-03,20:16:50
4753,82460886,2024-10-31,09:57:59
5302,41357586,2024-10-04,21:13:45
1829,93122103,2024-03-21,19:08:09
2160,74220801,2024-12-01,16:04:22
5461,70666026,2024-06-25,04:26:10
3941,73005573,2024-10-17,03:43:17
4392,46575918,2024-03-15,09:52:13
2196,32236383,2024-03-21,20:37:47
3476,84668343,2024-10-01,21:06:43
4801,34209186,2024-07-21,11:55:06
4334,81517608,2024-12-23,02:17:33
2460,64473336,2024-03-25,11:45:33
5639,57449256,2024-01-29,20:13:25
5633,44036682,2024-01-11,16:46:38
1500,65063856,2024-09-17,12:00:05
2671,71742171,2024-07-06,07:09:39
2586,43062324,2024-01-23,08:16:45
5076,45660612,2024-03-28,02:54:45
3954,73734399,2024-04-07,03:59:53
1447,81185829,2024-11-29,21:21:01
4940,65887476,2024-06-20,20:45:28
1036,51606216,2024-06-06,00:07:35
3434,43441500,2024-01-10,23:27:47
2250,90655128,2024-09-10,10:22:08
5791,47799693,2024-10-25,05:42:42
2993,23499018,2024-12-25,22:16:27
1006,50094174,2024-07-26,22:06:32
3997,81218463,2024-12-26,03:43:28
5173,69899904,2024-05-22,01:30:28
5607,86470206,2024-11-01,20:13:14
2354,49415076,2024-06-03,06:35:24
1260,49796583,2024-02-10,10:00:28
3982,43225494,2024-01-12,18:09:40
4883,21372369,2024-09-11,11:10:03
4488,35082534,2024-06-25,14:51:27
4628,36016488,2024-08-14,04:24:49
1870,31711131,2024-10-27,05:49:08
4847,28892952,2024-05-22,21:40:53
1297,84432912,2024-09-28,10:13:43
5376,79439910,2024-11-07,11:46:08
1847,75637272,2024-10-24,15:58:22
2412,41969862,2024-11-10,10:02:30
3704,80728176,2024-12-08,12:11:30
5543,37963650,2024-02-16,21:16:20
3856,75609300,2024-05-18,08:18:32
1976,23405778,2024-07-18,12:16:08
4503,21931032,2024-07-15,04:45:20
3849,70684674,2024-07-07,00:47:07
5093,24225513,2024-04-02,01:56:36
2306,73691664,2024-10-16,14:55:30
1915,97621710,2024-07-09,02:00:37
3799,93784107,2024-02-09,17:31:24
4314,75916992,2024-08-21,06:51:13
1535,56893701,2024-02-22,09:50:35
5839,82294608,2024-11-17,18:28:44
3228,91931739,2024-10-08,18:02:39
3500,35095743,2024-08-02,12:19:37
5922,64401852,2024-03-03,13:32:11
3334,49104276,2024-03-15,00:36:12
3474,85184271,2024-09-16,06:10:46
3424,87986910,2024-07-09,02:13:22
5446,29578266,2024-01-07,18:42:17
1223,21530100,2024-05-25,13:07:23
2829,42556497,2024-12-05,20:23:03
3810,50287647,2024-02-16,18:07:03
4180,48056103,2024-07-11,13:10:54
5032,64978386,2024-12-05,19:32:33
5056,44402649,2024-09-28,06:23:45
2779,60078624,2024-01-21,12:30:28
1462,64774035,2024-09-05,06:42:40
4292,50712666,2024-03-19,08:29:59
3043,66803559,2024-09-20,20:20:17
1499,61956633,2024-03-29,06:43:31
1914,68289183,2024-01-08,22:24:42
5629,96644244,2024-03-30,02:40:45
1354,30523875,2024-09-11,15:17:29
1195,74082495,2024-03-09,13:33:08
4955,51166434,2024-05-17,21:32:09
4155,43809798,2024-08-21,06:49:25
4576,66990039,2024-03-19,06:47:12
4925,28617894,2024-07-25,01:12:51
5070,42253467,2024-01-10,17:32:06
3134,69960510,2024-08-25,16:42:06
4998,98000109,2024-01-13,08:26:08
2007,81896007,2024-10-20,01:55:25
2219,53910021,2024-06-20,05:09:47
1806,90533139,2024-10-24,13:53:55
2141,59224701,2024-06-22,15:09:57
3855,51144678,2024-06-13,09:26:07
1267,21349059,2024-09-17,21:41:35
3434,84572772,2024-11-23,11:08:37
2432,61389423,2024-01-28,00:10:04
3095,63150105,2024-06-02,11:59:05
1133,66676131,2024-01-19,19:37:26
4312,30717348,2024-06-07,13:08:50
4256,75371538,2024-09-10,05:44:22
5405,71895240,2024-08-15,06:12:24
5065,90488073,2024-10-12,09:26:38
4724,30565833,2024-09-07,01:42:34
1414,60718872,2024-01-09,22:44:32
5323,52366899,2024-11-19,15:05:41
1541,94798092,2024-10-01,17:11:57
4898,57134571,2024-05-11,16:16:38
4553,27687048,2024-01-23,04:29:23
3090,36954327,2024-08-29,14:41:54
2694,48076305,2024-04-18,01:17:46
5154,49777158,2024-01-20,05:04:07
3277,84378522,2024-11-23,23:58:22
2171,57446925,2024-10-28,01:32:27
4263,92283720,2024-10-14,05:49:57
2334,39590688,2024-12-01,02:11:25
5423,71097261,2024-10-25,20:11:22
3491,42172659,2024-10-25,21:22:36
2518,93993897,2024-09-22,13:17:23
4546,56420508,2024-09-21,08:47:32
1394,41823009,2024-03-09,10:15:37
3238,56519964,2024-01-26,03:37:04
3040,63097269,2024-09-19,10:20:32
4727,23848668,2024-08-18,04:07:45
1037,94366080,2024-11-02,21:00:09
3416,85493517,2024-11-25,21:38:36
2600,80918541,2024-09-04,23:56:51
5337,97181151,2024-04-18,23:10:50
3235,81619395,2024-05-19,16:38:56
4581,47059212,2024-10-01,13:35:04
2530,25974540,2024-05-18,13:12:35
2084,46321062,2024-08-11,17:34:59
3264,45215391,2024-06-13,22:09:36
2542,32163345,2024-01-24,09:21:33
5366,78051411,2024-02-21,03:09:51
5616,93728163,2024-03-04,14:37:55
1391,94830726,2024-07-31,17:35:40
1287,21066231,2024-09-11,04:25:26
3278,37763184,2024-04-27,23:29:45
2098,68115912,2024-01-23,08:54:00
4998,40875846,2024-08-12,00:49:57
4057,28431414,2024-06-07,09:30:38
5022,46394877,2024-05-18,17:48:08
5177,40724331,2024-10-05,15:21:34
1183,20391018,2024-03-05,20:21:43
2668,28871196,2024-09-18,23:02:53
1616,92011770,2024-09-21,19:28:02
4252,28742214,2024-04-02,13:48:41
3645,26882076,2024-04-21,02:42:42
3854,33310197,2024-02-27,22:57:51
1589,69717309,2024-01-26,03:00:48
4086,91496619,2024-07-25,13:45:04
3315,22969104,2024-10-26,08:53:04
4162,33801261,2024-11-27,22:03:22
4212,74038983,2024-02-22,00:41:11
2324,55040556,2024-04-11,03:33:13
1152,52701009,2024-07-28,05:03:03
5709,33715014,2024-09-04,15:54:51
1078,74487312,2024-02-15,11:26:56
5331,32464821,2024-08-13,05:58:58
4024,34000173,2024-12-27,10:21:28
1783,78362211,2024-09-15,05:40:47
5301,45983844,2024-03-15,08:51:41
5363,58278315,2024-02-16,21:36:50
4922,76868040,2024-05-05,02:44:28
2084,94778667,2024-09-29,10:20:12
4888,37301646,2024-05-11,23:30:40
1399,96168720,2024-10-10,15:51:50
1076,44228601,2024-09-30,06:13:18
2704,75456231,2024-11-01,06:34:28
4737,52449261,2024-10-02,15:17:26
5510,64865721,2024-11-03,05:19:05
1541,55149336,2024-12-13,06:19:08
2916,52695570,2024-03-10,21:04:52
3188,30991629,2024-02-06,06:38:02
4357,80489637,2024-09-11,10:18:42
3488,68938755,2024-04-30,08:18:38
5414,93420471,2024-12-04,06:13:54
5795,32218512,2024-03-23,17:51:40
5199,65753055,2024-11-19,00:46:20
4451,56160990,2024-07-28,14:25:40
4870,29571273,2024-07-25,13:05:38
5507,60610869,2024-01-02,09:02:30
3634,93371520,2024-03-20,03:37:33
2172,51700233,2024-11-24,20:40:34
3986,83335788,2024-03-22,17:24:12
2766,90384732,2024-03-17,21:06:00
1614,94843158,2024-07-19,18:32:25
1190,85063059,2024-03-17,01:36:57
2645,74502075,2024-08-13,19:37:59
1260,33314859,2024-04-28,11:45:12
2696,95933289,2024-01-25,11:34:22
1926,24020385,2024-12-09,00:38:22
2865,44731320,2024-12-31,15:42:25
4402,95917749,2024-05-30,12:19:14
3336,60372330,2024-03-23,23:31:15
4507,31095747,2024-06-26,16:17:13
4137,55765497,2024-12-24,13:46:17
3309,87735162,2024-11-02,19:51:26
5495,59562696,2024-05-09,07:59:36
4686,76408056,2024-04-04,07:12:50
2104,72310935,2024-04-14,04:30:35
4690,78330354,2024-09-20,16:19:42
2899,36920916,2024-02-08,16:33:38
1343,39057666,2024-03-13,06:57:15
4774,68193612,2024-07-19,07:01:43
4828,42227826,2024-11-21,16:47:09
3049,27972984,2024-04-01,08:52:27
5504,62021124,2024-11-09,02:12:50
2857,63183516,2024-06-14,04:03:05
4075,80062287,2024-05-30,13:50:05
5357,51229371,2024-07-02,23:50:19
4615,37443060,2024-11-11,04:44:40
2263,88068495,2024-07-06,07:35:55
2907,51209169,2024-01-17,12:40:22
2793,25452396,2024-04-23,04:26:41
4787,90544794,2024-01-10,02:38:35
5543,49223157,2024-08-20,08:37:30
5519,48126810,2024-06-19,23:17:32
3251,82909215,2024-07-09,23:14:39
5963,65833086,2024-01-16,04:12:18
3790,59127576,2024-10-14,01:52:15
5305,77091039,2024-02-13,13:54:34
5461,90292269,2024-12-31,00:45:21
5184,40237929,2024-05-06,11:04:22
5583,83561118,2024-09-27,02:09:23
2252,43798143,2024-04-18,02:16:34
3200,76331133,2024-01-20,14:59:37
5167,81134547,2024-11-12,00:42:10
5532,36488904,2024-02-08,18:49:13
5957,50276769,2024-02-26,20:08:18
4471,37988514,2024-05-07,19:53:56
